dataset_number,physics_short,e-tag,crossSection_pb,genFiltEff,kFactor,nEvents,sumOfWeights,sumOfWeightsSquared,process,generator,keywords,description,job_path
346728,PowhegHerwig7EvtGen_NNPDF3_AZNLO_ggZH125J_vvcc,e8046,0.01138,1.0,1.0,45000.0,511.8664987385273,5.822389634732102,"gg->ZH, H->bb, Z->vv",Powheg+Herwig7(v.7.1.3p1)+EvtGen(v.1.6.0),"['Higgs', 'SM', 'SMHiggs', 'WHiggs', 'mH125']",POWHEG+Herwig7 H+Z-jet->vvccbar production,https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID346xxx/MC15.346728.PowhegHerwig7EvtGen_NNPDF3_AZNLO_ggZH125J_vvcc.py
346797,PhH7EG_H7UE_NNLOPS_nnlo_30_ggH125_gamgam,e7928,28.301,1.0,1.0,2058000.0,58250523.1146698,1669933516.2440455,H->gamma gamma GGF production,Powheg+Herwig7.7.1.3+EvtGen.1.6.0,"['1jet', 'Higgs']",Powheg+Herwig7 H+jet production with NNLOPS and with H7UE tune',https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID346xxx/MC15.346797.PhH7EG_H7UE_NNLOPS_nnlo_30_ggH125_gamgam.py
346802,PhH7EG_NNLOPS_nnlo_30_ggH125_WWlvlv_noTau,e7889,28.301,0.49243,1.0,1050000.0,29723461.270088196,852006896.0428699,H->WW->lnulnu GGF production,Powheg+Herwig7(v.7.1.3p1)+EvtGen(v.1.6.0),"['1jet', 'Higgs']",Powheg+Herwig7 H+jet production with NNLOPS and with H7UE tune',https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID346xxx/MC15.346802.PhH7EG_NNLOPS_nnlo_30_ggH125_WWlvlv_noTau.py
346877,PhH7EG_NNPDF30_VBFH125_WWlvlv,e8006,3.7364,0.5074112,1.0,150000.0,560478.0266418457,2109284.878739709,VBF H->WW->llnunu,Powheg+Herwig7(v.7.1.3p1)+EvtGen(v.1.6.0),"['Higgs', 'SM', 'VBF', 'WW', 'mH125']",Powheg+Herwig7 VBF Higgs production with H7UE tune',https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID346xxx/MC15.346877.PhH7EG_NNPDF30_VBFH125_WWlvlv.py
346878,PhH7EG_H7UE_NNPDF30_VBF125_gammagamma,e7929,3.7485,1.0,1.0,336000.0,1259855.7372982502,4783880.686822519,VBF H->gamma gamma,Powheg+Herwig7(v.7.1.3p1)+EvtGen(v.1.6.0),"['Higgs', 'SMHiggs', 'diphoton']",125 GeV CPS',https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID346xxx/MC15.346878.PhH7EG_H7UE_NNPDF30_VBF125_gammagamma.py
346879,PhH7EG_H7UE_NNPDF30_ZH125J_Zincl_MINLO_gammagamma,e7929,0.76092,1.0,1.0,100000.0,76105.91728067398,60218.380608603955,ZH H->gamma gamma,Powheg+Herwig7(v.7.1.3p1)+EvtGen(v.1.6.0),"['Higgs', 'SMHiggs', 'diphoton']",125 GeV ',https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID346xxx/MC15.346879.PhH7EG_H7UE_NNPDF30_ZH125J_Zincl_MINLO_gammagamma.py
346880,PhH7EG_H7UE_NNPDF30_WmH125J_Wincl_MINLO_gammagamma,e7929,0.54013,1.0,1.0,50000.0,26992.903938889503,15068.457795667324,WH H->gamma gamma,Powheg+Herwig7(v.7.1.3p1)+EvtGen(v.1.6.0),"['Higgs', 'SMHiggs', 'diphoton']",125 GeV',https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID346xxx/MC15.346880.PhH7EG_H7UE_NNPDF30_WmH125J_Wincl_MINLO_gammagamma.py
346881,PhH7EG_H7UE_NNPDF30_WpH125J_Wincl_MINLO_gammagamma,e7929,0.86182,1.0,1.0,100000.0,86154.54241633415,76893.78556254451,WH H->gamma gamma,Powheg+Herwig7(v.7.1.3p1)+EvtGen(v.1.6.0),"['Higgs', 'SMHiggs', 'diphoton']",125 GeV',https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID346xxx/MC15.346881.PhH7EG_H7UE_NNPDF30_WpH125J_Wincl_MINLO_gammagamma.py
346882,PhH7EG_H7UE_NNPDF30_ggZH125_gammagamma,e7929,0.057433,1.0,1.0,40000.0,2297.399938106537,131.95116189030716,GGF ZH H->gamma gamma,Powheg+Herwig7(v.7.1.3p1)+EvtGen(v.1.6.0),"['Higgs', 'SMHiggs', 'diphoton']",125 GeV',https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID346xxx/MC15.346882.PhH7EG_H7UE_NNPDF30_ggZH125_gammagamma.py
346919,PhPy8EG_A14NNPDF23_NNPDF30ME_ttH125_allhad_tautau_unpol,e8291,0.23864,1.0,1.0,150000.0,35782.2527885437,8789.42009308048,ttH allhad H->tautau unpolarized,Powheg+Pythia8(v.235)+EvtGen(v.1.6.0),"['Higgs', 'SM', 'top']",POWHEG+Pythia8.230 ttH (allhad) production with A14 NNPDF2.3 tune',https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID346xxx/MC15.346919.PhPy8EG_A14NNPDF23_NNPDF30ME_ttH125_allhad_tautau_unpol.py
346923,PhPy8EG_A14NNPDF23_NNPDF30ME_ttH125_semilep_tautau_unpol,e8291,0.52492,0.4382577,1.0,120000.0,63025.18591403961,34009.02248739212,ttH semilep H->tautau unpolarized,Powheg+Pythia8(v.235)+EvtGen(v.1.6.0),"['Higgs', 'SM', 'top']",POWHEG+Pythia8.230 ttH (semilep) production with A14 NNPDF2.3 tune',https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID346xxx/MC15.346923.PhPy8EG_A14NNPDF23_NNPDF30ME_ttH125_semilep_tautau_unpol.py
346927,PhPy8EG_A14NNPDF23_NNPDF30ME_ttH125_dilep_tautau_unpol,e8291,0.054704,0.06272,1.0,80000.0,4373.179544895887,246.17017901569056,ttH dilep H->tautau unpolarized,Powheg+Pythia8(v.235)+EvtGen(v.1.6.0),"['Higgs', 'SM', 'top']",POWHEG+Pythia8.230 ttH (dilep) production with A14 NNPDF2.3 tune',https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID346xxx/MC15.346927.PhPy8EG_A14NNPDF23_NNPDF30ME_ttH125_dilep_tautau_unpol.py
364242,Sherpa_222_NNPDF30NNLO_WWW_3l3v_EW6,e5887,0.0071985,1.0,1.0,165000.0,6265.5541434027255,267.90385601927915,WWW->lllnununu,Sherpa(v2.2.2),"['NLO', 'SM', 'jets', 'multilepton', 'triboson']","WWW (-> 3 charged leptons + 3 neutrinos) +Oj@NLO+1,2j@LO.",https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID364xxx/MC15.364242.Sherpa_222_NNPDF30NNLO_WWW_3l3v_EW6.py
364243,Sherpa_222_NNPDF30NNLO_WWZ_4l2v_EW6,e5887,0.0017966,1.0,1.0,50000.0,580.1351767694578,7.485317369554475,WWZ->llllnunu,Sherpa(v2.2.2),"['NLO', 'SM', 'jets', 'multilepton', 'triboson']","WWZ (-> 4 charged leptons + 2 neutrinos) +Oj@NLO+1,2j@LO.",https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID364xxx/MC15.364243.Sherpa_222_NNPDF30NNLO_WWZ_4l2v_EW6.py
364244,Sherpa_222_NNPDF30NNLO_WWZ_2l4v_EW6,e5887,0.0035467,1.0,1.0,50000.0,1153.606801604852,31.28911470154533,WWZ->llnunununu,Sherpa(v2.2.2),"['NLO', 'SM', 'jets', 'multilepton', 'triboson']","WWZ (-> 2 charged leptons + 4 neutrinos) +Oj@NLO+1,2j@LO.",https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID364xxx/MC15.364244.Sherpa_222_NNPDF30NNLO_WWZ_2l4v_EW6.py
364245,Sherpa_222_NNPDF30NNLO_WZZ_5l1v_EW6,e5887,0.00018807,1.0,1.0,40000.0,147.14519001846202,0.6235739870875877,WZZ->lllllnu,Sherpa(v2.2.2),"['NLO', 'SM', 'jets', 'multilepton', 'triboson']","WZZ (-> 5 charged leptons + 1 neutrinos) +Oj@NLO+1,2j@LO.",https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID364xxx/MC15.364245.Sherpa_222_NNPDF30NNLO_WZZ_5l1v_EW6.py
364246,Sherpa_222_NNPDF30NNLO_WZZ_3l3v_EW6,e5887,0.001668,0.44626,1.0,50000.0,1637.6374399848282,63.062738698195716,WZZ->lllnununu,Sherpa(v2.2.2),"['NLO', 'SM', 'jets', 'multilepton', 'triboson']","WZZ (-> 3 charged leptons + 3 neutrinos) +Oj@NLO+1,2j@LO.",https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID364xxx/MC15.364246.Sherpa_222_NNPDF30NNLO_WZZ_3l3v_EW6.py
364247,Sherpa_222_NNPDF30NNLO_ZZZ_6l0v_EW6,e5887,1.45e-05,1.0,1.0,29800.0,34.814533495227806,0.0481091522656495,ZZZ->llllll,Sherpa(v2.2.2),"['NLO', 'SM', 'jets', 'multilepton', 'triboson']","ZZZ (-> 6 charged leptons + 0 neutrinos) +Oj@NLO+1,2j@LO.",https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID364xxx/MC15.364247.Sherpa_222_NNPDF30NNLO_ZZZ_6l0v_EW6.py
364248,Sherpa_222_NNPDF30NNLO_ZZZ_4l2v_EW6,e5887,0.00038535,0.22426,1.0,10000.0,308.8892946969718,11.234815658951177,ZZZ->llllnunu,Sherpa(v2.2.2),"['NLO', 'SM', 'jets', 'multilepton', 'triboson']","ZZZ (-> 4 charged leptons + 2 neutrinos) +Oj@NLO+1,2j@LO.",https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID364xxx/MC15.364248.Sherpa_222_NNPDF30NNLO_ZZZ_4l2v_EW6.py
364249,Sherpa_222_NNPDF30NNLO_ZZZ_2l4v_EW6,e5887,0.0003851,0.44451,1.0,30000.0,929.3267018124461,33.73442127453336,ZZZ->llnunununu,Sherpa(v2.2.2),"['NLO', 'SM', 'jets', 'multilepton', 'triboson']","ZZZ (-> 2 charged leptons + 4 neutrinos) +Oj@NLO+1,2j@LO.",https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID364xxx/MC15.364249.Sherpa_222_NNPDF30NNLO_ZZZ_2l4v_EW6.py
364336,Sherpa_222_NNPDF30NNLO_WpWpWn_sslvlvjj_EW6,e6377,0.009607,0.4681,1.0,40000.0,3151.0821218788624,276.6681564960521,WWW->lllnununu+jets (VBF),Sherpa(v2.2.2),"['NLO', 'SM', 'jets', 'multilepton', 'triboson']","WWW (-> lvlv jj) +Oj@NLO+1,2j@LO.",https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID364xxx/MC15.364336.Sherpa_222_NNPDF30NNLO_WpWpWn_sslvlvjj_EW6.py
364337,Sherpa_222_NNPDF30NNLO_WnWnWp_sslvlvjj_EW6,e6377,0.0053859,0.4626,1.0,30000.0,2340.2720647528768,196.63085645998547,WWW->lllnununu+jets (VBF),Sherpa(v2.2.2),"['NLO', 'SM', 'jets', 'multilepton', 'triboson']","WWW (-> lvlv jj) +Oj@NLO+1,2j@LO.",https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID364xxx/MC15.364337.Sherpa_222_NNPDF30NNLO_WnWnWp_sslvlvjj_EW6.py
364338,Sherpa_222_NNPDF30NNLO_WpWpWn_oslvlvjj_EW6,e6377,0.043614,0.32568,1.0,15000.0,5388.975635737181,2156.304623429639,WWW->lllnununu+jets (VBF),Sherpa(v2.2.2),"['NLO', 'SM', 'jets', 'multilepton', 'triboson']","WWW (-> lvlv jj) +Oj@NLO+1,2j@LO.",https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID364xxx/MC15.364338.Sherpa_222_NNPDF30NNLO_WpWpWn_oslvlvjj_EW6.py
364339,Sherpa_222_NNPDF30NNLO_WnWnWp_oslvlvjj_EW6,e6377,0.024695,0.32915,1.0,5000.0,1805.0084181427956,709.4099050563674,WWW->lllnununu+jets (VBF),Sherpa(v2.2.2),"['NLO', 'SM', 'jets', 'multilepton', 'triboson']","WWW (-> lvlv jj) +Oj@NLO+1,2j@LO.",https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID364xxx/MC15.364339.Sherpa_222_NNPDF30NNLO_WnWnWp_oslvlvjj_EW6.py
364350,Sherpa_224_NNPDF30NNLO_Diphoton_myy_0_50,e7081,93.499,1.0,1.0,999600.0,872372.9069761503,1163737.9494309644,Diphoton,Sherpa,"['NLO', 'SM', 'diphoton']","Sherpa 2.2.4 gamma gamma + 0,1j@NLO + 2,3j@LO with m_yy<50.",https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID364xxx/MC15.364350.Sherpa_224_NNPDF30NNLO_Diphoton_myy_0_50.py
364351,Sherpa_224_NNPDF30NNLO_Diphoton_myy_50_90,e6452,139.06,1.0,1.0,10213000.0,7664109.228006663,12656497.028564125,Diphoton,Sherpa(v2.2.4),"['NLO', 'SM', 'diphoton']","Sherpa 2.2.4 gamma gamma + 0,1j@NLO + 2,3j@LO with 50<m_yy<90.",https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID364xxx/MC15.364351.Sherpa_224_NNPDF30NNLO_Diphoton_myy_50_90.py
364352,Sherpa_224_NNPDF30NNLO_Diphoton_myy_90_175,e6452,51.822,1.0,1.0,3830000.0,3083770.984963063,5585853.27312259,Diphoton,Sherpa(v2.2.4),"['NLO', 'SM', 'diphoton']","Sherpa 2.2.4 gamma gamma + 0,1j@NLO + 2,3j@LO with 90<m_yy<175.",https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID364xxx/MC15.364352.Sherpa_224_NNPDF30NNLO_Diphoton_myy_90_175.py
364353,Sherpa_224_NNPDF30NNLO_Diphoton_myy_175_2000,e7081,10.999,1.0,1.0,900000.0,777915.1076651211,1517655.3104828394,Diphoton,Sherpa,"['NLO', 'SM', 'diphoton']","Sherpa 2.2.4 gamma gamma + 0,1j@NLO + 2,3j@LO with 175<m_yy<2000.",https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID364xxx/MC15.364353.Sherpa_224_NNPDF30NNLO_Diphoton_myy_175_2000.py
364354,Sherpa_224_NNPDF30NNLO_Diphoton_myy_2000_E_CMS,e7081,0.00070335,1.0,1.0,50000.0,40519.60229003057,92716.2182422805,Diphoton,Sherpa,"['NLO', 'SM', 'diphoton']","Sherpa 2.2.4 gamma gamma + 0,1j@NLO + 2,3j@LO with m_yy>2000",https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID364xxx/MC15.364354.Sherpa_224_NNPDF30NNLO_Diphoton_myy_2000_E_CMS.py
364541,Sherpa_222_NNPDF30NNLO_SinglePhoton_pty_17_35,e6788,415480.0,1.0,1.0,9979000.0,20759131595665.508,3.1452618372574246e+26,Single photon,Sherpa,"['NLO', 'SM', 'photon']","Sherpa gamma + 1,2j@NLO + 3,4j@LO with 17<pT_y<35.",https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID364xxx/MC15.364541.Sherpa_222_NNPDF30NNLO_SinglePhoton_pty_17_35.py
364542,Sherpa_222_NNPDF30NNLO_SinglePhoton_pty_35_70,e6788,43976.0,1.0,1.0,9981000.0,5461639.09546622,49008281.15785069,Single photon,Sherpa,"['NLO', 'SM', 'photon']","Sherpa gamma + 1,2j@NLO + 3,4j@LO with 35<pT_y<70.",https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID364xxx/MC15.364542.Sherpa_222_NNPDF30NNLO_SinglePhoton_pty_35_70.py
364543,Sherpa_222_NNPDF30NNLO_SinglePhoton_pty_70_140,e5938,4526.3,1.0,1.0,9947400.0,5976727.744547443,13859889.540110743,Single photon,Sherpa(v2.2.2),"['NLO', 'SM', 'photon']","Sherpa gamma + 1,2j@NLO + 3,4j@LO with 70<pT_y<140.",https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID364xxx/MC15.364543.Sherpa_222_NNPDF30NNLO_SinglePhoton_pty_70_140.py
364544,Sherpa_222_NNPDF30NNLO_SinglePhoton_pty_140_280,e5938,376.03,1.0,1.0,9960000.0,6452863.915827926,17027845.187721223,Single photon,Sherpa(v2.2.2),"['NLO', 'SM', 'photon']","Sherpa gamma + 1,2j@NLO + 3,4j@LO with 140<pT_y<280.",https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID364xxx/MC15.364544.Sherpa_222_NNPDF30NNLO_SinglePhoton_pty_140_280.py
364545,Sherpa_222_NNPDF30NNLO_SinglePhoton_pty_280_500,e5938,21.864,1.0,1.0,1680000.0,1125011.669308138,3132327.653848108,Single photon,Sherpa(v2.2.2),"['NLO', 'SM', 'photon']","Sherpa gamma + 1,2j@NLO + 3,4j@LO with 280<pT_y<500.",https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID364xxx/MC15.364545.Sherpa_222_NNPDF30NNLO_SinglePhoton_pty_280_500.py
364546,Sherpa_222_NNPDF30NNLO_SinglePhoton_pty_500_1000,e5938,1.4637,1.0,1.0,120000.0,81194.21817992104,214928.55501714122,Single photon,Sherpa(v2.2.2),"['NLO', 'SM', 'photon']","Sherpa gamma + 1,2j@NLO + 3,4j@LO with 500<pT_y<1000.",https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID364xxx/MC15.364546.Sherpa_222_NNPDF30NNLO_SinglePhoton_pty_500_1000.py
364547,Sherpa_222_NNPDF30NNLO_SinglePhoton_pty_1000_E_CMS,e6068,0.029854,1.0,1.0,120000.0,84266.9117586521,315498.71720000874,Single photon,Sherpa(v2.2.2),"['NLO', 'SM', 'photon']","Sherpa gamma + 1,2j@NLO + 3,4j@LO with 1000<pT_y<E_CMS.",https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID364xxx/MC15.364547.Sherpa_222_NNPDF30NNLO_SinglePhoton_pty_1000_E_CMS.py
364700,Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ0WithSW,e7142,78050000000.0,0.9753257,1.0,50035000.0,50035000.0,50035000.0,QCD jets,Pythia8(v.235)+EvtGen(v.1.6.0),"['QCD', 'SM', 'jets']","Dijet truth jet slice JZ0, with the A14 NNPDF23 LO tune",https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID364xxx/MC15.364700.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ0WithSW.py
364701,Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ1WithSW,e7142,78050000000.0,0.02442497,1.0,50089400.0,50089400.0,50089400.0,QCD jets,Pythia8(v.235)+EvtGen(v.1.6.0),"['QCD', 'SM', 'jets']","Dijet truth jet slice JZ1, with the A14 NNPDF23 LO tune",https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID364xxx/MC15.364701.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ1WithSW.py
364702,Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ2WithSW,e7142,2433000000.0,0.009863128,1.0,50019000.0,18501.16491868999,31.79465744622013,QCD jets,Pythia8(v.235)+EvtGen(v.1.6.0),"['QCD', 'SM', 'jets']","Dijet truth jet slice JZ2, with the A14 NNPDF23 LO tune",https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID364xxx/MC15.364702.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ2WithSW.py
364703,Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ3WithSW,e7142,26450000.0,0.01165833,1.0,50083000.0,364.7516766097338,0.008413246890465525,QCD jets,Pythia8(v.235)+EvtGen(v.1.6.0),"['QCD', 'SM', 'jets']","Dijet truth jet slice JZ3, with the A14 NNPDF23 LO tune",https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID364xxx/MC15.364703.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ3WithSW.py
364704,Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ4WithSW,e7142,254610.0,0.01336553,1.0,50085000.0,11.168376366926495,5.704019266065459e-06,QCD jets,Pythia8(v.235)+EvtGen(v.1.6.0),"['QCD', 'SM', 'jets']","Dijet truth jet slice JZ4, with the A14 NNPDF23 LO tune",https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID364xxx/MC15.364704.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ4WithSW.py
364705,Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ5WithSW,e7142,4553.2,0.01452648,1.0,4800000.0,0.08017748040116976,2.3764929220175114e-09,QCD jets,Pythia8(v.235)+EvtGen(v.1.6.0),"['QCD', 'SM', 'jets']","Dijet truth jet slice JZ5, with the A14 NNPDF23 LO tune",https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID364xxx/MC15.364705.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ5WithSW.py
364706,Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ6WithSW,e7142,257.54,0.0094734,1.0,180000.0,0.0005002326379773686,2.077106914406194e-12,QCD jets,Pythia8(v.235)+EvtGen(v.1.6.0),"['QCD', 'SM', 'jets']","Dijet truth jet slice JZ6, with the A14 NNPDF23 LO tune",https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID364xxx/MC15.364706.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ6WithSW.py
364707,Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ7WithSW,e7142,16.215,0.011099,1.0,90000.0,6.90543054291011e-05,7.437787469265996e-14,QCD jets,Pythia8(v.235)+EvtGen(v.1.6.0),"['QCD', 'SM', 'jets']","Dijet truth jet slice JZ7, with the A14 NNPDF23 LO tune",https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID364xxx/MC15.364707.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ7WithSW.py
364708,Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ8WithSW,e7142,0.62506,0.010156,1.0,150000.0,3.328138975798589e-05,9.279383343123572e-15,QCD jets,Pythia8(v.235)+EvtGen(v.1.6.0),"['QCD', 'SM', 'jets']","Dijet truth jet slice JZ8, with the A14 NNPDF23 LO tune",https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID364xxx/MC15.364708.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ8WithSW.py
364709,Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ9WithSW,e7142,0.019639,0.012057,1.0,60000.0,5.168126825364286e-06,5.168796530881692e-16,QCD jets,Pythia8(v.235)+EvtGen(v.1.6.0),"['QCD', 'SM', 'jets']","Dijet truth jet slice JZ9, with the A14 NNPDF23 LO tune",https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID364xxx/MC15.364709.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ9WithSW.py
364710,Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ10WithSW,e7142,0.0011962,0.005894,1.0,180000.0,7.2160529795218045e-06,3.186792478011385e-16,QCD jets,Pythia8(v.235)+EvtGen(v.1.6.0),"['QCD', 'SM', 'jets']","Dijet truth jet slice JZ10, with the A14 NNPDF23 LO tune",https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID364xxx/MC15.364710.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ10WithSW.py
364711,Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ11WithSW,e7142,4.23e-05,0.0026734,1.0,80000.0,1.6979495930996222e-06,3.808892761189547e-17,QCD jets,Pythia8(v.235)+EvtGen(v.1.6.0),"['QCD', 'SM', 'jets']","Dijet truth jet slice JZ11, with the A14 NNPDF23 LO tune",https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID364xxx/MC15.364711.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ11WithSW.py
364712,Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ12WithSW,e7142,1.04e-06,0.00042898,1.0,100000.0,1.233568661961927e-06,1.5624388844989534e-17,QCD jets,Pythia8(v.235)+EvtGen(v.1.6.0),"['QCD', 'SM', 'jets']","Dijet truth jet slice JZ12, with the A14 NNPDF23 LO tune",https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID364xxx/MC15.364712.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ12WithSW.py
375884,MGPy8EG_A14N_GG_ttn1_2000_5000_200,e6351,0.00101,1.0,1.0,10000.0,10045.17650794983,10097.975940620332,"Gluino pair, gluino->tt neutralino",MadGraph5_aMC@NLO(v2.3.3.p1)+Pythia8(v8.212)+EvtGen(v1.6.0),"['gluino', 'neutralino', 'simplifiedmodel', 'susy', 'top']","Gluino pair production and decay via an off-shell stop, m_glu = 2000 GeV, m_stop = 5000 GeV, m_N1 = 200 GeV",https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID375xxx/MC15.375884.MGPy8EG_A14N_GG_ttn1_2000_5000_200.py
376359,MGPy8EG_A14N23LO_SS_onestepCC_1600_900_200,e6899,0.000576,1.0,1.0,2000.0,2010.9154965877533,2023.8648699872094,"Squark pair, squark->q chargino, chargino->W neutralino",MadGraph(v.2.6.2)+Pythia8(v.230)+EvtGen,"['simplifiedmodel', 'squark', 'susy']","Squark production in simplified model, one-step decays through chargino, m_sq = 1600 GeV, m_C1 = 900 GeV, m_N1 = 200 GeV",https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID376xxx/MC15.376359.MGPy8EG_A14N23LO_SS_onestepCC_1600_900_200.py
376518,MadGraphPythia8EvtGen_A14NNPDF23LO_GG_direct_2400_200,e6732,0.000128,1.0,1.0,2000.0,2005.3238459825516,2011.7787268184752,"Gluino pair, gluino->qq neutralino",MadGraph.2.6.1+Pythia8.230+EvtGen,"['simplifiedModel', 'gluino']","Gluino production, glu->qq+LSP in simplified model, m_glu = 2400 GeV, m_N1 = 200 GeV",https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/tree/master/share/DSID376xxx/MC15.376518.MadGraphPythia8EvtGen_A14NNPDF23LO_GG_direct_2400_200.py
